user_id,profile,monthly_incomes,mean_income,income_std,income_trend,fixed_expenses,cash_flow_health_ratio,num_income_sources,total_bills,on_time_payments,avg_delay_days,recharge_regularity,recurring_payments_detected,emi_consistency_score,total_transactions,txn_regularity_score,essential_ratio,has_recurring_savings,min_balance_maintained,avg_monthly_savings,platforms,tenure_months,platform_rating,active_days_per_month,shock_recovery_score,default
USR0862,good,"[31909, 30970, 29529, 30686, 28048, 28787]",29988.17,1326.55,-663.4,10008.83,0.6662,2,15,13,0.1,0.96,3,0.96,193,0.5561,0.7707,1,1,5984,"[""Ola"", ""Dunzo""]",46,4.6,24,1.0,0
USR0863,good,"[27206, 27031, 26212, 27639, 27610, 27310]",27168.0,478.11,105.26,11371.81,0.5814,2,12,11,0.6,0.83,4,0.85,235,0.6834,0.7138,1,1,7122,"[""Uber"", ""Ola""]",22,4.5,28,1.0,0
USR0864,moderate,"[19784, 17620, 21737, 15391, 21402, 20275]",19368.17,2221.75,213.0,11456.46,0.4085,2,18,12,4.0,0.65,1,0.53,121,0.5448,0.7129,1,1,2565,"[""Ola"", ""UrbanClap""]",14,4.0,20,1.0,0
USR0865,moderate,"[15129, 16314, 16209, 13252, 14246, 12809]",14659.83,1350.01,-593.17,6945.34,0.5262,1,18,11,3.3,0.58,2,0.52,126,0.5966,0.8519,1,1,1078,"[""Uber""]",22,4.5,19,1.0,0
USR0866,good,"[30566, 30861, 31321, 31987, 29326, 30904]",30827.5,808.07,-64.26,11608.88,0.6234,1,23,19,0.2,0.97,3,0.87,204,0.5547,0.6799,1,1,3293,"[""Dunzo""]",26,4.5,23,1.0,0
USR0867,risky,"[19894, 10088, 13147, 26360, 15584, 14075]",16524.67,5288.53,17.31,12725.6,0.2299,1,17,7,14.2,0.48,0,0.13,92,0.4335,0.8277,0,0,56,"[""UrbanClap""]",9,3.0,11,0.5,0
USR0868,risky,"[5370, 18852, 15181, 16561, 13725, 11592]",13546.83,4293.68,488.83,11078.05,0.1822,1,22,11,5.7,0.37,0,0.26,88,0.658,0.7719,0,0,59,"[""Uber""]",5,3.6,14,1.0,1
USR0869,risky,"[9653, 7553, 12631, 8542, 10882, 13447]",10451.33,2105.3,710.51,8856.78,0.1526,1,14,4,10.9,0.39,0,0.25,85,0.5086,0.7368,0,0,479,"[""Ola""]",4,3.7,12,0.5,1
USR0870,good,"[43070, 36657, 40198, 39761, 42860, 41091]",40606.17,2154.92,236.49,16466.91,0.5945,2,16,15,0.8,0.87,2,0.91,223,0.5895,0.8162,1,1,2443,"[""Zomato"", ""Uber""]",31,4.9,24,1.0,0
USR0871,risky,"[24240, 19904, 13960, 20440, 14090, 17688]",18387.0,3636.04,-1249.2,12865.69,0.3003,1,19,9,11.8,0.4,0,0.16,80,0.5977,0.6793,0,0,18,"[""Uber""]",4,3.5,11,0.6667,0
USR0872,good,"[20002, 21868, 22376, 22035, 24781, 21362]",22070.67,1429.63,434.23,6566.01,0.7025,2,17,16,1.6,0.84,2,0.83,205,0.6713,0.7207,1,1,3342,"[""Ola"", ""UrbanClap""]",21,4.8,27,1.0,0
USR0873,moderate,"[18031, 15699, 12294, 13204, 11623, 17123]",14662.33,2430.73,-453.09,8474.0,0.4221,2,22,13,4.1,0.73,1,0.52,135,0.5404,0.7905,0,0,2250,"[""UrbanClap"", ""Dunzo""]",8,4.4,20,1.0,0
USR0874,moderate,"[25539, 30138, 31317, 16492, 30299, 28584]",27061.5,5072.9,25.23,14465.96,0.4654,2,21,16,3.1,0.64,1,0.56,129,0.4509,0.7324,1,1,1780,"[""Ola"", ""Uber""]",19,4.3,22,0.6667,1
USR0875,risky,"[6476, 14705, 5866, 10379, 9004, 15162]",10265.33,3628.71,881.14,7270.16,0.2918,1,16,7,9.3,0.26,0,0.43,82,0.4511,0.8226,0,0,249,"[""UrbanClap""]",11,3.1,14,0.3333,1
USR0876,good,"[40092, 37391, 40061, 40018, 40319, 42561]",40073.67,1497.07,602.46,12247.18,0.6944,2,16,15,1.9,0.94,2,0.92,210,0.6892,0.7566,1,1,7572,"[""Ola"", ""Uber""]",22,4.9,27,1.0,0
USR0877,good,"[37035, 34324, 39442, 35831, 34471, 37319]",36403.67,1772.76,-50.0,10849.4,0.702,1,14,12,1.1,0.92,4,0.95,197,0.5455,0.7688,1,1,4483,"[""Zomato""]",13,4.5,24,1.0,0
USR0878,good,"[33008, 31326, 33346, 32827, 33959, 30520]",32497.67,1190.8,-144.57,8829.29,0.7283,1,15,14,0.3,0.83,3,0.81,222,0.5812,0.6787,1,1,5675,"[""Zomato""]",47,4.5,22,1.0,0
USR0879,moderate,"[27446, 29165, 29772, 26364, 18977, 27217]",26490.17,3555.06,-1003.34,13094.78,0.5057,1,22,16,3.9,0.56,2,0.78,102,0.4761,0.7676,0,1,2656,"[""UrbanClap""]",15,4.0,22,1.0,1
USR0880,moderate,"[12389, 15095, 15260, 11552, 13374, 15418]",13848.0,1507.68,179.26,6089.84,0.5602,1,17,12,4.8,0.51,1,0.54,139,0.439,0.7726,1,0,2142,"[""Dunzo""]",16,4.0,15,1.0,1
USR0881,moderate,"[19036, 20321, 16239, 15475, 13068, 13652]",16298.5,2639.32,-1412.66,8212.87,0.4961,2,23,18,4.8,0.72,1,0.67,140,0.6075,0.7577,0,1,644,"[""Swiggy"", ""Dunzo""]",14,4.3,21,1.0,0
USR0882,moderate,"[25595, 24076, 22147, 21579, 30151, 28888]",25406.0,3207.05,974.91,14722.1,0.4205,3,20,12,2.6,0.71,1,0.7,126,0.5361,0.7687,1,0,1257,"[""Dunzo"", ""Swiggy"", ""Uber""]",18,4.4,16,1.0,0
USR0883,risky,"[20929, 20955, 8512, 14899, 19863, 20404]",17593.67,4568.16,13.89,11709.47,0.3344,1,22,8,10.0,0.49,0,0.21,87,0.4421,0.8075,0,0,107,"[""UrbanClap""]",7,3.6,7,0.5,1
USR0884,good,"[19712, 19137, 19343, 19145, 19827, 18101]",19210.83,561.22,-176.66,6449.99,0.6643,2,16,15,1.3,0.98,3,0.88,202,0.6004,0.7645,1,1,5975,"[""Uber"", ""Dunzo""]",46,4.9,27,1.0,0
USR0885,moderate,"[17764, 27239, 22519, 28326, 16595, 20627]",22178.33,4408.08,-337.43,11675.04,0.4736,2,23,14,4.3,0.7,1,0.73,132,0.5598,0.7768,0,0,2088,"[""UrbanClap"", ""Uber""]",7,4.2,20,0.6667,0
USR0886,moderate,"[22377, 23346, 36082, 30413, 24484, 33069]",28295.17,5195.41,1463.0,18056.57,0.3618,2,21,16,4.0,0.53,2,0.66,131,0.6455,0.7548,1,1,1436,"[""Zomato"", ""Swiggy""]",20,4.4,20,1.0,0
USR0887,good,"[31697, 31155, 28325, 32018, 29660, 28299]",30192.33,1520.9,-508.06,9567.84,0.6831,2,18,16,1.7,0.91,4,0.84,210,0.6086,0.7225,1,1,5762,"[""Zomato"", ""Swiggy""]",37,4.6,24,1.0,0
USR0888,good,"[31359, 30055, 29398, 27277, 31173, 30795]",30009.5,1392.51,-45.34,11421.32,0.6194,3,19,17,1.5,0.81,2,0.85,189,0.5952,0.6863,1,1,2021,"[""UrbanClap"", ""Ola"", ""Dunzo""]",25,4.5,26,1.0,0
USR0889,risky,"[8174, 9978, 11402, 15676, 6449, 8282]",9993.5,2974.28,-164.94,7877.41,0.2117,1,22,10,14.4,0.34,0,0.11,91,0.3598,0.8842,0,0,308,"[""Zomato""]",3,3.1,14,0.6667,0
USR0890,moderate,"[22805, 14560, 14477, 21789, 12884, 21137]",17942.0,4034.92,-173.03,9005.47,0.4981,2,21,16,2.7,0.79,1,0.57,143,0.5896,0.7303,1,1,1542,"[""Uber"", ""Swiggy""]",15,4.3,19,0.5,1
USR0891,moderate,"[31228, 29799, 21707, 28526, 24613, 22705]",26429.67,3611.28,-1467.26,16651.96,0.37,1,12,9,5.1,0.78,1,0.56,129,0.5653,0.7586,1,1,855,"[""Ola""]",15,4.0,17,1.0,0
USR0892,good,"[19586, 19959, 20150, 18675, 17948, 18888]",19201.0,771.15,-314.23,5005.18,0.7393,3,20,18,1.4,0.91,2,0.84,196,0.6505,0.7085,1,1,3380,"[""UrbanClap"", ""Ola"", ""Swiggy""]",45,4.6,29,1.0,0
USR0893,risky,"[20122, 10122, 11811, 11754, 6898, 10526]",11872.17,4035.16,-1648.83,7281.26,0.3867,1,14,7,5.4,0.2,0,0.18,73,0.4442,0.7314,0,0,72,"[""Dunzo""]",4,3.0,15,0.1667,1
USR0894,moderate,"[11561, 17633, 17917, 16600, 18344, 17295]",16558.33,2298.81,842.46,7224.69,0.5637,2,14,8,2.9,0.52,1,0.51,137,0.6112,0.7897,1,1,944,"[""Zomato"", ""Dunzo""]",20,3.9,19,1.0,0
USR0895,good,"[29248, 29154, 32302, 30653, 29078, 28946]",29896.83,1218.19,-96.77,13440.5,0.5504,3,17,14,0.5,0.93,4,0.99,188,0.6335,0.7322,1,1,2392,"[""Ola"", ""Dunzo"", ""UrbanClap""]",21,4.8,26,1.0,0
USR0896,moderate,"[16701, 13220, 17688, 14192, 13451, 12229]",14580.17,1956.2,-718.94,6465.51,0.5566,1,20,16,3.1,0.64,1,0.55,148,0.6109,0.7542,0,1,1921,"[""UrbanClap""]",7,4.0,24,1.0,1
USR0897,risky,"[7871, 11142, 11923, 8957, 8338, 10147]",9729.67,1470.14,0.06,6438.95,0.3382,1,20,12,6.5,0.4,0,0.43,68,0.6233,0.659,0,0,475,"[""UrbanClap""]",9,3.4,5,1.0,0
USR0898,risky,"[9438, 7540, 18857, 18714, 15098, 21503]",15191.67,5120.81,2367.31,10648.89,0.299,1,13,6,12.2,0.37,0,0.14,77,0.5325,0.8088,0,0,206,"[""UrbanClap""]",8,3.0,9,1.0,0
USR0899,moderate,"[27336, 28565, 28211, 29545, 29846, 28499]",28667.0,834.57,314.06,16142.74,0.4369,1,19,15,4.0,0.63,1,0.73,141,0.6099,0.8013,0,1,1239,"[""Zomato""]",16,3.8,21,1.0,0
USR0900,good,"[24225, 27554, 25080, 24139, 25067, 24611]",25112.67,1151.15,-184.91,8059.52,0.6791,1,15,14,0.2,0.88,4,0.86,210,0.6836,0.7183,1,1,7084,"[""Dunzo""]",28,4.3,26,1.0,0
USR0901,risky,"[18663, 20654, 14416, 16889, 21288, 13842]",17625.33,2852.49,-563.71,14608.83,0.1711,1,14,5,12.9,0.39,0,0.23,88,0.4378,0.7104,0,0,89,"[""UrbanClap""]",3,3.6,13,0.5,1
USR0902,good,"[37478, 38385, 35149, 36178, 34473, 39819]",36913.67,1850.06,28.51,14654.06,0.603,1,21,20,1.9,0.96,4,0.99,211,0.6427,0.7574,1,1,7358,"[""Zomato""]",47,4.5,27,1.0,0
USR0903,moderate,"[16239, 18704, 16808, 20565, 24136, 20877]",19554.83,2677.67,1235.51,10785.44,0.4485,3,23,14,6.8,0.67,1,0.73,124,0.5675,0.7445,0,0,1019,"[""Swiggy"", ""Zomato"", ""UrbanClap""]",16,4.0,19,1.0,0
USR0904,good,"[45476, 43061, 40495, 48253, 42633, 45650]",44261.33,2503.82,209.83,11211.14,0.7467,1,17,15,1.9,0.97,4,0.94,203,0.6141,0.7466,1,1,2664,"[""UrbanClap""]",47,4.9,25,1.0,0
USR0905,moderate,"[25105, 22410, 28940, 30343, 21348, 25559]",25617.5,3218.49,13.91,13903.23,0.4573,1,12,8,5.1,0.71,2,0.61,133,0.5232,0.7312,0,0,2022,"[""Dunzo""]",8,4.0,17,1.0,0
USR0906,moderate,"[10379, 15336, 16033, 15208, 11970, 15068]",13999.0,2071.65,357.77,6559.13,0.5315,1,14,10,5.5,0.5,1,0.59,141,0.584,0.7425,0,0,1976,"[""Uber""]",22,3.9,15,1.0,0
USR0907,risky,"[29376, 16224, 9105, 23040, 18738, 16938]",18903.5,6243.19,-1163.23,12289.33,0.3499,1,16,10,5.5,0.2,0,0.13,74,0.3846,0.6772,0,0,156,"[""Ola""]",11,3.9,14,0.1667,1
USR0908,risky,"[23241, 21144, 26823, 11152, 17488, 18381]",19704.83,4917.01,-1455.4,15180.17,0.2296,1,15,8,14.6,0.35,0,0.47,90,0.3764,0.7824,0,0,303,"[""Swiggy""]",5,3.1,8,0.5,1
USR0909,moderate,"[19492, 19980, 16968, 21842, 22358, 21439]",20346.5,1814.52,621.23,8983.57,0.5585,3,18,14,2.2,0.78,1,0.71,153,0.5545,0.7941,0,0,1120,"[""UrbanClap"", ""Ola"", ""Uber""]",19,4.1,20,1.0,0
USR0910,risky,"[5684, 6295, 10821, 15198, 13749, 17694]",11573.5,4443.07,2479.69,9288.84,0.1974,1,23,13,7.7,0.45,0,0.34,75,0.4974,0.7933,0,0,275,"[""Dunzo""]",5,3.8,12,1.0,1
USR0911,good,"[33457, 34893, 36249, 43545, 36824, 38452]",37236.67,3219.64,1087.54,10587.95,0.7157,1,15,12,1.4,0.85,2,0.93,219,0.6272,0.772,1,1,6506,"[""Uber""]",38,4.9,27,1.0,0
USR0912,moderate,"[18835, 23551, 21855, 17038, 17033, 18872]",19530.67,2412.99,-691.03,11028.12,0.4353,2,17,10,4.4,0.67,1,0.67,125,0.5207,0.7871,1,1,1003,"[""Swiggy"", ""Ola""]",13,4.0,18,1.0,1
USR0913,good,"[19220, 21655, 19608, 19130, 18834, 20203]",19775.0,944.72,-115.03,5368.67,0.7285,2,22,21,1.6,0.91,3,0.9,188,0.5935,0.8229,1,1,4095,"[""UrbanClap"", ""Zomato""]",43,4.4,26,1.0,0
USR0914,moderate,"[28997, 29859, 21841, 29947, 25367, 27896]",27317.83,2896.13,-310.71,13324.23,0.5123,1,19,15,6.3,0.62,2,0.54,141,0.5198,0.6544,0,0,1232,"[""Swiggy""]",15,4.2,19,1.0,0
USR0915,moderate,"[24695, 14116, 25095, 33137, 17383, 19644]",22345.0,6180.42,-211.77,12681.95,0.4324,1,23,14,2.4,0.62,1,0.65,132,0.5807,0.8059,0,1,2920,"[""UrbanClap""]",9,3.9,17,0.6667,0
USR0916,moderate,"[25030, 29495, 20290, 28508, 30874, 25891]",26681.33,3488.85,476.0,16183.7,0.3934,3,16,13,4.3,0.62,2,0.61,137,0.4748,0.8314,1,0,2191,"[""Uber"", ""Dunzo"", ""Ola""]",11,4.5,16,0.6667,0
USR0917,moderate,"[18766, 22859, 17959, 22697, 28804, 19755]",21806.67,3631.4,786.23,13862.22,0.3643,1,17,11,4.2,0.6,1,0.7,133,0.5232,0.7306,0,0,751,"[""Uber""]",13,4.5,20,0.8333,0
USR0918,good,"[34555, 34088, 31561, 31966, 32321, 35395]",33314.33,1434.45,-19.89,12139.69,0.6356,3,19,16,0.2,0.98,3,0.89,198,0.6563,0.7869,1,1,7925,"[""Dunzo"", ""Ola"", ""Zomato""]",34,4.7,22,1.0,0
USR0919,good,"[20065, 18240, 19191, 19123, 17302, 18241]",18693.67,881.26,-342.91,5035.57,0.7306,3,22,21,1.9,0.97,2,0.95,212,0.6126,0.7045,1,1,2592,"[""Swiggy"", ""Zomato"", ""Dunzo""]",13,4.7,28,1.0,0
USR0920,risky,"[13774, 14118, 19013, 20851, 10446, 15492]",15615.67,3447.85,-16.8,11529.29,0.2617,1,23,14,7.6,0.32,0,0.48,79,0.3844,0.7675,0,0,32,"[""Ola""]",7,3.2,15,0.6667,0
USR0921,moderate,"[12589, 12343, 14668, 8194, 13907, 13018]",12453.17,2061.93,10.37,6499.84,0.4781,1,20,13,2.1,0.69,2,0.75,132,0.6179,0.8371,1,0,1298,"[""Swiggy""]",14,4.3,17,0.6667,0
USR0922,moderate,"[24752, 19373, 19302, 21526, 24311, 22503]",21961.17,2143.33,165.51,9392.0,0.5723,3,19,15,6.4,0.66,1,0.78,130,0.5849,0.7455,0,1,2590,"[""UrbanClap"", ""Uber"", ""Dunzo""]",8,4.5,21,1.0,0
USR0923,risky,"[15525, 17628, 10441, 6131, 4833, 12716]",11212.33,4639.18,-1621.14,9522.96,0.1507,1,15,7,12.8,0.26,0,0.17,82,0.5153,0.7848,0,0,113,"[""Zomato""]",8,3.2,15,0.3333,0
USR0924,moderate,"[32284, 23182, 20341, 21635, 27958, 24226]",24937.67,4056.21,-704.8,15230.09,0.3893,1,12,7,3.5,0.51,1,0.68,142,0.5363,0.7402,1,0,1618,"[""Ola""]",13,4.3,19,1.0,0
USR0925,good,"[28780, 24782, 27778, 25132, 28579, 27747]",27133.0,1587.86,102.29,11184.84,0.5878,1,16,14,1.4,0.8,3,0.82,194,0.5646,0.7331,1,1,7045,"[""Swiggy""]",17,4.6,29,1.0,0
USR0926,risky,"[22587, 19083, 24943, 5843, 15424, 18236]",17686.0,6114.34,-1480.91,14024.58,0.207,1,23,9,10.0,0.4,0,0.13,94,0.4938,0.7435,0,0,311,"[""Dunzo""]",4,3.2,13,0.5,0
USR0927,risky,"[12780, 15929, 18660, 24584, 19076, 21632]",18776.83,3787.05,1703.57,13788.58,0.2657,1,13,8,5.3,0.32,0,0.31,77,0.5901,0.6904,0,0,491,"[""Ola""]",4,3.8,11,1.0,1
USR0928,good,"[34165, 32500, 32736, 29650, 30829, 35517]",32566.17,1950.16,-38.26,14551.02,0.5532,1,23,20,2.0,0.93,3,0.83,179,0.5012,0.7373,1,1,2389,"[""Dunzo""]",25,4.8,23,1.0,0
USR0929,good,"[41686, 38148, 39870, 41644, 39492, 41457]",40382.83,1322.48,133.17,11488.15,0.7155,3,15,14,1.0,0.83,3,0.9,203,0.5981,0.7507,1,1,2230,"[""Dunzo"", ""Swiggy"", ""Zomato""]",16,4.9,23,1.0,0
USR0930,risky,"[9060, 9890, 9778, 6436, 15294, 8099]",9759.5,2736.79,230.43,7644.06,0.2168,1,20,11,12.3,0.21,0,0.36,66,0.564,0.7761,0,0,455,"[""Uber""]",8,3.2,10,0.6667,0
USR0931,risky,"[9578, 10900, 17803, 22532, 18038, 16546]",15899.5,4426.45,1742.37,9958.77,0.3736,1,20,6,10.4,0.34,0,0.29,75,0.5637,0.73,0,0,267,"[""Swiggy""]",6,3.2,8,1.0,0
USR0932,good,"[26398, 24448, 24715, 29830, 27481, 25662]",26422.33,1831.42,300.97,11449.21,0.5667,2,21,19,0.6,0.91,3,0.99,201,0.6349,0.7117,1,1,3588,"[""Dunzo"", ""Uber""]",41,4.8,25,1.0,0
USR0933,risky,"[11293, 19585, 10531, 19324, 20526, 23172]",17405.17,4761.69,2028.89,11057.49,0.3647,1,17,8,14.6,0.33,0,0.38,87,0.4916,0.7483,0,0,90,"[""Ola""]",2,3.4,16,0.6667,1
USR0934,good,"[42128, 46570, 45119, 46575, 41551, 42520]",44077.17,2087.44,-332.6,16671.01,0.6218,1,14,13,1.2,0.86,3,0.96,195,0.61,0.7312,1,1,6359,"[""UrbanClap""]",31,4.7,25,1.0,0
USR0935,risky,"[16108, 8089, 24372, 16321, 17704, 17540]",16689.0,4747.21,798.69,10898.87,0.3469,1,21,6,9.7,0.47,0,0.11,76,0.4396,0.7174,0,0,426,"[""Ola""]",4,3.7,8,0.6667,1
USR0936,risky,"[10842, 21181, 13939, 16943, 17114, 16452]",16078.5,3162.09,538.66,10998.73,0.3159,1,16,7,12.5,0.28,0,0.47,81,0.5358,0.6945,0,0,40,"[""Uber""]",5,3.3,9,0.3333,1
USR0937,risky,"[17929, 17855, 4548, 17345, 15423, 7994]",13515.67,5283.89,-1262.11,8580.37,0.3652,1,16,7,9.0,0.44,0,0.16,94,0.6071,0.7849,0,0,129,"[""Dunzo""]",4,3.1,14,0.6667,1
USR0938,moderate,"[19865, 19232, 17605, 14604, 17644, 13784]",17122.33,2234.74,-1090.57,10563.97,0.383,2,20,12,2.2,0.8,1,0.8,115,0.544,0.7254,0,1,2348,"[""Swiggy"", ""Dunzo""]",12,4.1,20,1.0,0
USR0939,moderate,"[20453, 20962, 21185, 19189, 19937, 19696]",20237.0,701.42,-253.03,10731.24,0.4697,2,16,11,4.5,0.71,2,0.51,125,0.5173,0.7455,1,0,922,"[""Swiggy"", ""Zomato""]",11,4.1,24,1.0,0
USR0940,moderate,"[10587, 11963, 16054, 11116, 8928, 6696]",10890.67,2869.38,-957.09,5153.73,0.5268,1,15,10,5.8,0.62,2,0.57,140,0.4949,0.7919,1,0,2367,"[""UrbanClap""]",23,4.1,20,0.5,0
USR0941,good,"[19423, 19143, 18556, 18157, 19644, 19243]",19027.67,512.57,5.83,8303.59,0.5636,2,18,16,1.2,0.81,4,0.82,195,0.713,0.7188,1,1,7959,"[""Dunzo"", ""Zomato""]",33,4.6,26,1.0,0
USR0942,moderate,"[23322, 22756, 18605, 24068, 18718, 21995]",21577.33,2153.35,-379.6,13279.57,0.3846,3,15,10,6.1,0.71,1,0.77,144,0.4954,0.7625,1,0,1882,"[""UrbanClap"", ""Ola"", ""Dunzo""]",21,4.4,20,1.0,0
USR0943,risky,"[6011, 6634, 9468, 5549, 5527, 5011]",6366.67,1473.53,-349.71,5057.03,0.2057,1,18,8,5.2,0.38,0,0.37,85,0.552,0.7026,0,0,205,"[""Uber""]",4,3.6,13,0.5,1
USR0944,risky,"[11546, 13529, 20268, 1000, 19356, 18774]",14078.83,6657.98,981.51,9159.07,0.3494,1,18,7,13.8,0.28,0,0.17,73,0.4076,0.7542,0,0,382,"[""Swiggy""]",1,3.8,14,0.6667,1
USR0945,good,"[26114, 25050, 27402, 26555, 26620, 29815]",26926.0,1470.99,639.09,8264.63,0.6931,1,23,20,0.6,0.86,2,0.86,231,0.5314,0.7294,1,1,2933,"[""Dunzo""]",47,4.3,22,1.0,0
USR0946,moderate,"[23947, 16041, 19962, 17054, 17000, 19692]",18949.33,2658.46,-608.74,8041.22,0.5756,1,17,10,4.1,0.54,1,0.62,124,0.5794,0.8509,1,0,2242,"[""Swiggy""]",8,3.9,17,0.1667,0
USR0947,moderate,"[12368, 11785, 12142, 14571, 12527, 12979]",12728.67,900.21,220.29,7042.36,0.4467,3,13,10,2.1,0.59,1,0.76,118,0.4862,0.657,0,0,1403,"[""UrbanClap"", ""Dunzo"", ""Uber""]",23,4.0,24,1.0,0
USR0948,moderate,"[13080, 11399, 16046, 14492, 16460, 13149]",14104.33,1767.78,399.26,5768.56,0.591,2,14,10,6.9,0.71,1,0.55,141,0.4856,0.7207,0,1,2093,"[""Uber"", ""UrbanClap""]",22,4.0,23,1.0,0
USR0949,good,"[38730, 38245, 36654, 37852, 38515, 37831]",37971.17,672.72,-71.06,13165.28,0.6533,3,14,12,0.7,0.99,3,0.92,184,0.6043,0.7783,1,1,3494,"[""Swiggy"", ""Dunzo"", ""UrbanClap""]",18,4.8,27,1.0,0
USR0950,risky,"[13269, 5934, 7883, 7256, 7088, 4518]",7658.0,2734.11,-1169.14,5680.19,0.2583,1,20,9,5.3,0.36,0,0.35,70,0.4978,0.6703,0,0,237,"[""Uber""]",2,3.2,12,0.1667,1
USR0951,moderate,"[30600, 26428, 22513, 24317, 24208, 30029]",26349.17,3028.96,-220.31,17003.03,0.3547,3,18,13,3.8,0.76,2,0.59,131,0.5546,0.6934,1,0,1290,"[""Uber"", ""Ola"", ""Swiggy""]",23,4.4,19,1.0,0
USR0952,moderate,"[25026, 21371, 24549, 24366, 20829, 28452]",24098.83,2523.77,437.74,14666.57,0.3914,3,22,15,5.4,0.53,1,0.51,120,0.4763,0.7211,1,1,2453,"[""Swiggy"", ""Dunzo"", ""Uber""]",16,4.0,21,1.0,1
USR0953,good,"[46533, 44538, 46133, 44083, 41300, 41885]",44078.67,1957.39,-1000.11,19763.86,0.5516,1,16,15,0.2,0.82,2,0.89,219,0.6575,0.6935,1,1,7763,"[""Swiggy""]",17,4.9,25,1.0,0
USR0954,risky,"[20261, 18083, 17110, 13303, 18995, 9784]",16256.0,3610.55,-1527.31,11230.6,0.3091,1,18,8,13.3,0.45,0,0.29,78,0.477,0.8192,0,0,373,"[""Zomato""]",11,3.5,7,0.8333,1
USR0955,moderate,"[30790, 21846, 25178, 25972, 27995, 35390]",27861.83,4324.93,1206.89,13533.31,0.5143,1,12,9,4.3,0.66,2,0.64,148,0.6265,0.712,1,1,1846,"[""Zomato""]",21,3.8,15,1.0,1
USR0956,moderate,"[18939, 17651, 20462, 20279, 18315, 15980]",18604.33,1540.95,-371.03,9239.13,0.5034,3,17,10,2.3,0.8,1,0.67,119,0.5708,0.71,1,1,810,"[""Zomato"", ""UrbanClap"", ""Ola""]",16,4.3,16,1.0,0
USR0957,good,"[21946, 23061, 21229, 21726, 21464, 22199]",21937.5,591.84,-86.54,7018.2,0.6801,3,17,16,1.5,0.82,3,0.92,205,0.5644,0.7381,1,1,4083,"[""UrbanClap"", ""Ola"", ""Swiggy""]",35,4.9,23,1.0,0
USR0958,moderate,"[28160, 25536, 30717, 25042, 28746, 20661]",26477.0,3233.39,-958.29,15582.71,0.4115,1,23,15,2.7,0.73,2,0.51,148,0.5875,0.7668,1,0,1894,"[""Zomato""]",6,4.4,24,1.0,1
USR0959,good,"[25497, 25484, 25400, 26211, 25958, 24457]",25501.17,549.76,-84.77,8894.48,0.6512,2,19,16,1.7,0.88,2,0.89,211,0.5852,0.7727,1,1,6401,"[""Uber"", ""Swiggy""]",47,4.3,23,1.0,0
USR0960,good,"[38287, 35624, 38653, 35869, 37589, 37231]",37208.83,1132.84,-61.97,11103.19,0.7016,2,18,16,1.0,0.84,2,0.8,212,0.7041,0.7197,1,1,5095,"[""Zomato"", ""Dunzo""]",36,4.9,23,1.0,0
USR0961,good,"[38751, 36285, 40120, 36758, 40273, 37123]",38218.33,1591.22,13.2,9850.42,0.7423,2,18,17,0.7,0.85,2,0.85,184,0.6346,0.7722,1,1,5133,"[""UrbanClap"", ""Zomato""]",47,4.9,26,1.0,0
USR0962,good,"[28907, 31537, 30154, 29577, 29385, 30997]",30092.83,920.16,97.63,8455.47,0.719,3,15,13,0.4,0.86,3,1.0,222,0.7201,0.6888,1,1,7889,"[""Swiggy"", ""Dunzo"", ""Uber""]",27,4.4,24,1.0,0
USR0963,moderate,"[24379, 29701, 29473, 27397, 22987, 21983]",25986.67,3042.8,-977.09,15021.07,0.422,1,12,8,3.7,0.58,1,0.61,141,0.5777,0.7356,0,0,1898,"[""Uber""]",9,3.9,23,1.0,0
USR0964,moderate,"[17785, 15369, 22434, 16841, 21323, 14685]",18072.83,2885.94,-92.31,11695.31,0.3529,1,21,14,6.1,0.52,2,0.56,133,0.5967,0.6844,0,0,2536,"[""Uber""]",19,4.3,17,0.8333,1
USR0965,good,"[39181, 39859, 44088, 39415, 44491, 39555]",41098.17,2268.48,316.94,14275.11,0.6527,3,16,13,0.5,0.83,2,0.94,203,0.6076,0.787,1,1,3262,"[""Uber"", ""Zomato"", ""Swiggy""]",39,4.8,28,1.0,0
USR0966,risky,"[13724, 5900, 11825, 13585, 10319, 6540]",10315.5,3118.15,-597.23,6317.04,0.3876,1,19,7,9.1,0.22,0,0.12,85,0.601,0.7609,0,0,127,"[""Swiggy""]",4,3.7,11,0.5,1
USR0967,good,"[25937, 28617, 27392, 25129, 28144, 27004]",27037.17,1204.12,47.23,7171.24,0.7348,3,14,12,0.7,0.86,3,0.87,211,0.5908,0.7533,1,1,5833,"[""Zomato"", ""Swiggy"", ""Dunzo""]",47,4.4,28,1.0,0
USR0968,moderate,"[28838, 21012, 26442, 26147, 31058, 24714]",26368.5,3151.03,263.51,13993.38,0.4693,2,20,13,3.5,0.59,1,0.74,142,0.5451,0.7783,1,0,550,"[""Uber"", ""UrbanClap""]",23,3.9,19,1.0,1
USR0969,risky,"[11146, 10707, 13412, 8615, 11428, 14213]",11586.83,1828.18,362.89,8827.61,0.2381,1,19,9,13.1,0.37,0,0.34,66,0.4938,0.6945,0,0,275,"[""Uber""]",10,3.9,6,0.5,1
